time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,station_id,station_name,month,year
2024-01-11,14.6,11.7,17.5,1.7,,321.0,64.6,,1012.6,,93909,South West Cape Aws,1,2024
2024-01-12,13.9,11.8,16.4,1.2,,312.0,54.0,,1020.2,,93909,South West Cape Aws,1,2024
2024-01-13,14.6,13.1,17.6,9.7,,332.0,66.2,,1010.6,,93909,South West Cape Aws,1,2024
2024-01-14,11.2,7.4,13.8,4.8,,294.0,39.2,,1007.3,,93909,South West Cape Aws,1,2024
2024-01-15,9.6,6.8,12.6,6.6,,280.0,48.4,,1014.0,,93909,South West Cape Aws,1,2024
2024-01-16,11.9,9.6,15.4,0.0,,300.0,35.9,,1021.8,,93909,South West Cape Aws,1,2024
2024-01-17,13.6,11.3,18.0,0.0,,311.0,27.4,,1021.2,,93909,South West Cape Aws,1,2024
2024-01-18,15.8,12.0,20.8,0.0,,111.0,18.9,,1014.3,,93909,South West Cape Aws,1,2024
2024-01-19,16.7,13.9,20.2,14.7,,14.0,31.1,,1000.8,,93909,South West Cape Aws,1,2024
2024-01-20,14.3,13.3,15.1,0.7,,339.0,51.2,,1001.9,,93909,South West Cape Aws,1,2024
2024-01-21,15.0,11.9,19.1,0.0,,334.0,16.1,,1012.1,,93909,South West Cape Aws,1,2024
2024-01-22,16.1,12.2,20.7,7.1,,16.0,25.4,,999.5,,93909,South West Cape Aws,1,2024
2024-01-23,8.7,6.2,10.8,10.8,,221.0,51.3,,998.1,,93909,South West Cape Aws,1,2024
2024-01-24,9.0,5.1,13.4,5.6,,271.0,35.7,,1007.4,,93909,South West Cape Aws,1,2024
2024-01-25,11.7,8.8,15.8,4.3,,27.0,18.7,,1012.2,,93909,South West Cape Aws,1,2024
2024-01-26,15.7,11.5,20.0,11.6,,16.0,46.6,,997.7,,93909,South West Cape Aws,1,2024
2024-01-27,13.1,11.4,15.1,21.7,,330.0,62.7,,985.8,,93909,South West Cape Aws,1,2024
2024-01-28,14.2,11.9,18.3,9.1,,346.0,35.5,,996.3,,93909,South West Cape Aws,1,2024
2024-01-29,14.0,12.3,17.0,0.0,,324.0,23.4,,1007.7,,93909,South West Cape Aws,1,2024
2024-01-30,14.9,10.2,18.7,0.3,,302.0,31.4,,1011.0,,93909,South West Cape Aws,1,2024
2024-01-31,12.8,9.5,17.8,0.8,,46.0,29.1,,1006.8,,93909,South West Cape Aws,1,2024
2024-01-01,10.1,7.7,13.0,3.3,,277.0,34.0,,1005.8,,93929,Enderby Island Aws,1,2024
2024-01-02,10.6,8.5,12.7,0.0,,267.0,29.0,,1012.7,,93929,Enderby Island Aws,1,2024
2024-01-03,10.0,9.0,11.8,2.0,,297.0,31.7,,1012.7,,93929,Enderby Island Aws,1,2024
2024-01-04,8.7,6.1,13.2,2.3,,304.0,25.9,,1002.6,,93929,Enderby Island Aws,1,2024
2024-01-05,9.3,6.1,10.9,5.1,,265.0,31.1,,1004.9,,93929,Enderby Island Aws,1,2024
2024-01-06,10.7,7.4,11.9,0.5,,277.0,31.5,,1007.3,,93929,Enderby Island Aws,1,2024
2024-01-07,11.4,9.2,13.3,0.5,,284.0,20.4,,1016.2,,93929,Enderby Island Aws,1,2024
2024-01-08,10.1,6.6,14.3,6.1,,318.0,35.1,,1011.7,,93929,Enderby Island Aws,1,2024
2024-01-09,9.7,6.6,11.5,2.3,,173.0,20.7,,1022.6,,93929,Enderby Island Aws,1,2024
2024-01-10,11.4,8.1,12.6,17.8,,40.0,44.7,,1015.8,,93929,Enderby Island Aws,1,2024
2024-01-11,11.3,10.1,13.2,1.3,,311.0,39.6,,1005.3,,93929,Enderby Island Aws,1,2024
2024-01-12,12.0,10.1,14.0,12.2,,298.0,34.4,,1012.7,,93929,Enderby Island Aws,1,2024
2024-01-13,9.9,6.8,15.0,15.5,,311.0,34.9,,1003.4,,93929,Enderby Island Aws,1,2024
2024-01-14,7.7,5.2,12.4,5.6,,286.0,30.3,,1002.3,,93929,Enderby Island Aws,1,2024
2024-01-15,9.4,5.2,14.1,2.3,,269.0,32.7,,1008.0,,93929,Enderby Island Aws,1,2024
2024-01-16,11.4,6.4,13.6,0.0,,286.0,43.7,,1015.0,,93929,Enderby Island Aws,1,2024
2024-01-17,11.4,10.3,13.7,0.5,,303.0,26.9,,1015.9,,93929,Enderby Island Aws,1,2024
2024-01-18,11.8,10.3,13.7,10.4,,357.0,16.2,,1014.8,,93929,Enderby Island Aws,1,2024
2024-01-19,12.2,10.8,13.5,2.5,,29.0,30.4,,999.0,,93929,Enderby Island Aws,1,2024
2024-01-20,11.3,9.4,14.4,0.5,,308.0,23.9,,996.8,,93929,Enderby Island Aws,1,2024
2024-01-21,12.3,9.4,14.6,0.8,,327.0,23.0,,1008.5,,93929,Enderby Island Aws,1,2024
2024-01-22,8.8,6.4,14.1,10.4,,5.0,32.8,,997.7,,93929,Enderby Island Aws,1,2024
2024-01-23,6.7,3.4,10.7,0.3,,212.0,33.1,,998.2,,93929,Enderby Island Aws,1,2024
2024-01-24,8.0,3.4,14.6,0.5,,243.0,21.2,,1003.6,,93929,Enderby Island Aws,1,2024
2024-01-25,11.6,5.8,13.3,17.0,,3.0,20.7,,1011.7,,93929,Enderby Island Aws,1,2024
2024-01-26,11.7,10.0,14.0,38.9,,16.0,37.2,,994.5,,93929,Enderby Island Aws,1,2024
2024-01-27,11.7,10.0,13.5,1.5,,323.0,34.5,,979.8,,93929,Enderby Island Aws,1,2024
2024-01-28,11.8,9.9,14.5,0.3,,329.0,25.3,,992.4,,93929,Enderby Island Aws,1,2024
2024-01-29,12.4,9.9,13.3,3.3,,330.0,32.0,,1002.1,,93929,Enderby Island Aws,1,2024
2024-01-30,12.1,10.5,14.8,0.0,,308.0,29.3,,1005.8,,93929,Enderby Island Aws,1,2024
2024-01-31,10.6,8.3,13.8,1.5,,335.0,36.5,,1002.7,,93929,Enderby Island Aws,1,2024
2024-01-01,8.2,5.5,10.0,3.3,,265.0,34.6,,999.7,,93947,Campbell Island Aws,1,2024
2024-01-02,8.9,5.5,10.8,1.0,,262.0,44.2,,1006.3,,93947,Campbell Island Aws,1,2024
2024-01-03,9.1,7.3,10.6,1.8,,278.0,39.9,,1007.4,,93947,Campbell Island Aws,1,2024
2024-01-04,7.6,5.3,10.3,24.9,,299.0,18.6,,1000.3,,93947,Campbell Island Aws,1,2024
2024-01-05,8.1,5.3,9.8,1.3,,262.0,28.0,,999.7,,93947,Campbell Island Aws,1,2024
2024-01-06,9.1,6.5,11.2,0.8,,273.0,39.7,,1001.1,,93947,Campbell Island Aws,1,2024
2024-01-07,9.7,6.5,11.8,1.0,,265.0,33.5,,1012.2,,93947,Campbell Island Aws,1,2024
2024-01-08,8.9,6.4,11.5,1.0,,310.0,27.9,,1008.2,,93947,Campbell Island Aws,1,2024
2024-01-09,6.9,-0.9,10.5,1.3,,231.0,33.5,,1019.5,,93947,Campbell Island Aws,1,2024
2024-01-10,10.4,-0.9,13.3,23.4,,63.0,24.0,,1021.7,,93947,Campbell Island Aws,1,2024
2024-01-11,9.7,8.3,13.3,1.8,,311.0,33.4,,1001.3,,93947,Campbell Island Aws,1,2024
2024-01-12,10.5,8.3,12.0,13.7,,277.0,40.9,,1006.7,,93947,Campbell Island Aws,1,2024
2024-01-13,8.3,5.9,11.0,16.5,,298.0,28.9,,1000.2,,93947,Campbell Island Aws,1,2024
2024-01-14,6.7,4.2,11.9,0.0,,288.0,28.4,,998.8,,93947,Campbell Island Aws,1,2024
2024-01-15,10.2,6.5,12.0,0.5,,253.0,36.8,,1001.1,,93947,Campbell Island Aws,1,2024
2024-01-16,10.4,4.2,11.9,1.8,,273.0,44.2,,1008.3,,93947,Campbell Island Aws,1,2024
2024-01-17,9.4,6.9,11.5,0.3,,271.0,42.9,,1009.9,,93947,Campbell Island Aws,1,2024
2024-01-18,10.6,6.9,14.9,0.0,,293.0,17.8,,1014.5,,93947,Campbell Island Aws,1,2024
2024-01-19,12.2,7.1,15.4,10.7,,44.0,22.8,,1003.3,,93947,Campbell Island Aws,1,2024
2024-01-20,11.0,9.5,14.4,0.2,,301.0,20.3,,994.4,,93947,Campbell Island Aws,1,2024
2024-01-21,13.4,1.9,15.5,6.4,,300.0,22.0,,1007.4,,93947,Campbell Island Aws,1,2024
2024-01-22,9.2,5.5,14.5,30.7,,0.0,21.5,,999.1,,93947,Campbell Island Aws,1,2024
2024-01-23,5.4,3.1,8.3,3.3,,192.0,39.7,,992.8,,93947,Campbell Island Aws,1,2024
2024-01-24,5.7,3.3,8.3,2.1,,242.0,28.7,,998.3,,93947,Campbell Island Aws,1,2024
2024-01-25,10.2,4.5,12.6,15.2,,302.0,17.8,,1012.6,,93947,Campbell Island Aws,1,2024
2024-01-26,11.2,8.8,12.5,15.5,,45.0,36.2,,1000.3,,93947,Campbell Island Aws,1,2024
2024-01-27,9.9,7.1,11.7,0.3,,29.0,47.2,,978.0,,93947,Campbell Island Aws,1,2024
2024-01-28,10.9,9.2,13.7,0.0,,318.0,22.9,,990.6,,93947,Campbell Island Aws,1,2024
2024-01-29,11.2,9.5,12.0,0.0,,320.0,21.8,,1000.4,,93947,Campbell Island Aws,1,2024
2024-01-30,11.0,9.5,13.7,0.0,,294.0,31.6,,1002.1,,93947,Campbell Island Aws,1,2024
2024-01-31,9.7,6.8,12.6,2.5,,333.0,27.0,,1001.8,,93947,Campbell Island Aws,1,2024
2024-01-01,13.6,10.9,16.4,0.0,,227.0,27.0,,1011.9,,93985,Chatham Island Aero Aws,1,2024
2024-01-02,15.2,13.1,17.7,0.0,,231.0,20.1,,1019.0,,93985,Chatham Island Aero Aws,1,2024
2024-01-03,15.8,12.0,19.0,0.0,,350.0,10.8,,1022.7,,93985,Chatham Island Aero Aws,1,2024
2024-01-04,17.9,15.8,20.7,0.0,,350.0,31.7,,1017.6,,93985,Chatham Island Aero Aws,1,2024
2024-01-05,17.3,15.0,20.7,0.0,,337.0,27.2,,1010.8,,93985,Chatham Island Aero Aws,1,2024
2024-01-06,14.6,12.1,17.6,0.0,,188.0,24.2,,1011.2,,93985,Chatham Island Aero Aws,1,2024
2024-01-07,15.2,12.7,18.8,0.0,,202.0,21.7,,1020.6,,93985,Chatham Island Aero Aws,1,2024
2024-01-08,15.7,12.9,19.9,0.0,,341.0,20.7,,1025.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-09,16.6,12.9,22.0,0.0,,202.0,31.2,,1024.2,,93985,Chatham Island Aero Aws,1,2024
2024-01-10,15.3,12.9,19.7,0.0,,44.0,23.6,,1032.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-11,18.2,16.5,21.1,0.0,,331.0,34.2,,1023.6,,93985,Chatham Island Aero Aws,1,2024
2024-01-12,16.4,11.0,22.8,0.0,,226.0,19.4,,1023.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-13,19.4,16.1,28.7,0.0,,336.0,26.5,,1020.6,,93985,Chatham Island Aero Aws,1,2024
2024-01-14,19.3,18.0,22.7,0.0,,314.0,36.5,,1013.8,,93985,Chatham Island Aero Aws,1,2024
2024-01-15,14.6,10.2,19.5,0.0,,243.0,21.2,,1016.4,,93985,Chatham Island Aero Aws,1,2024
2024-01-16,14.4,8.0,19.3,0.0,,246.0,14.0,,1026.5,,93985,Chatham Island Aero Aws,1,2024
2024-01-17,16.9,11.7,21.3,0.0,,317.0,17.2,,1025.2,,93985,Chatham Island Aero Aws,1,2024
2024-01-18,19.6,17.4,22.5,0.0,,327.0,25.6,,1023.9,,93985,Chatham Island Aero Aws,1,2024
2024-01-19,20.0,18.1,22.7,0.0,,341.0,32.8,,1021.2,,93985,Chatham Island Aero Aws,1,2024
2024-01-20,20.4,18.6,23.3,0.0,,327.0,35.9,,1018.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-21,20.3,18.8,23.7,0.0,,349.0,26.0,,1019.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-22,19.3,17.5,22.5,0.0,,23.0,39.4,,1008.1,,93985,Chatham Island Aero Aws,1,2024
2024-01-23,18.5,16.9,19.7,0.0,,316.0,27.9,,1000.5,,93985,Chatham Island Aero Aws,1,2024
2024-01-24,16.1,14.1,19.6,0.0,,178.0,21.3,,1013.5,,93985,Chatham Island Aero Aws,1,2024
2024-01-25,14.3,13.1,16.5,0.0,,128.0,39.1,,1013.6,,93985,Chatham Island Aero Aws,1,2024
2024-01-26,15.7,13.4,18.7,0.0,,220.0,24.5,,1005.7,,93985,Chatham Island Aero Aws,1,2024
2024-01-27,18.5,17.0,21.0,0.0,,342.0,26.2,,1005.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-28,19.1,17.8,21.6,0.0,,12.0,29.8,,1002.3,,93985,Chatham Island Aero Aws,1,2024
2024-01-29,18.2,16.4,20.3,0.0,,43.0,19.3,,1007.4,,93985,Chatham Island Aero Aws,1,2024
2024-01-30,18.6,17.2,21.3,0.0,,112.0,28.5,,1006.9,,93985,Chatham Island Aero Aws,1,2024
2024-01-31,17.8,17.3,18.6,0.0,,103.0,16.8,,999.8,,93985,Chatham Island Aero Aws,1,2024
2024-01-01,23.2,19.3,28.6,0.0,,36.0,12.0,,1020.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-02,22.7,19.6,27.0,0.2,,335.0,10.3,,1018.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-03,23.3,20.9,26.6,10.9,,307.0,14.8,,1016.8,,93994,Raoul Island Kermadec Island,1,2024
2024-01-04,23.4,19.9,29.0,10.3,,297.0,16.3,,1015.4,,93994,Raoul Island Kermadec Island,1,2024
2024-01-05,23.6,19.9,27.0,2.2,,322.0,19.9,,1013.7,,93994,Raoul Island Kermadec Island,1,2024
2024-01-06,25.1,22.4,28.7,0.7,,302.0,20.0,,1014.0,,93994,Raoul Island Kermadec Island,1,2024
2024-01-07,24.4,21.3,28.4,0.1,,215.0,13.7,,1015.8,,93994,Raoul Island Kermadec Island,1,2024
2024-01-08,23.4,21.3,26.6,0.3,,123.0,32.6,,1018.2,,93994,Raoul Island Kermadec Island,1,2024
2024-01-09,23.4,20.8,26.2,0.0,,112.0,32.0,,1018.8,,93994,Raoul Island Kermadec Island,1,2024
2024-01-10,23.8,21.8,26.6,0.0,,105.0,33.7,,1018.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-11,23.9,22.3,26.2,0.0,,91.0,35.7,,1020.2,,93994,Raoul Island Kermadec Island,1,2024
2024-01-12,24.0,22.1,26.9,0.0,,90.0,32.4,,1021.7,,93994,Raoul Island Kermadec Island,1,2024
2024-01-13,23.9,21.5,26.5,0.8,,85.0,32.2,,1021.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-14,24.0,22.2,26.8,0.0,,76.0,32.1,,1020.8,,93994,Raoul Island Kermadec Island,1,2024
2024-01-15,24.7,22.3,28.1,0.6,,69.0,27.9,,1018.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-16,24.5,22.5,27.3,0.3,,80.0,32.9,,1017.6,,93994,Raoul Island Kermadec Island,1,2024
2024-01-17,23.6,23.2,24.7,0.0,,88.0,40.2,,1017.1,,93994,Raoul Island Kermadec Island,1,2024
2024-01-18,24.3,23.2,26.3,1.6,,83.0,37.4,,1015.1,,93994,Raoul Island Kermadec Island,1,2024
2024-01-19,22.8,21.5,25.0,39.7,,84.0,46.6,,1014.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-20,22.2,21.3,22.9,74.2,,74.0,48.1,,1011.3,,93994,Raoul Island Kermadec Island,1,2024
2024-01-21,23.8,22.9,24.5,4.6,,33.0,31.1,,1008.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-22,24.4,23.7,25.3,4.3,,15.0,31.1,,1008.2,,93994,Raoul Island Kermadec Island,1,2024
2024-01-23,25.3,24.3,27.2,0.3,,2.0,23.9,,1008.4,,93994,Raoul Island Kermadec Island,1,2024
2024-01-24,25.7,24.6,27.5,2.8,,355.0,24.6,,1009.6,,93994,Raoul Island Kermadec Island,1,2024
2024-01-25,24.8,22.7,28.3,3.5,,329.0,22.4,,1005.4,,93994,Raoul Island Kermadec Island,1,2024
2024-01-26,23.4,20.7,26.2,0.5,,270.0,18.9,,1003.9,,93994,Raoul Island Kermadec Island,1,2024
2024-01-27,23.6,20.6,27.4,0.0,,193.0,17.0,,1004.7,,93994,Raoul Island Kermadec Island,1,2024
2024-01-28,23.3,21.6,26.2,1.5,,178.0,28.7,,1005.6,,93994,Raoul Island Kermadec Island,1,2024
2024-01-29,22.6,19.9,25.4,7.8,,245.0,29.5,,1001.7,,93994,Raoul Island Kermadec Island,1,2024
2024-01-30,22.1,19.0,24.8,2.7,,266.0,42.1,,997.9,,93994,Raoul Island Kermadec Island,1,2024
2024-01-31,23.2,21.6,25.4,1.5,,254.0,36.0,,1001.5,,93994,Raoul Island Kermadec Island,1,2024
2024-01-01,22.8,19.1,28.8,0.0,,36.0,12.0,,1020.4,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-02,23.1,19.5,27.6,7.4,,335.0,10.3,,1018.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-03,23.3,20.8,26.7,9.7,,307.0,14.8,,1016.9,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-04,23.4,19.8,29.6,0.3,,297.0,16.3,,1015.4,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-05,24.3,19.8,27.2,0.0,,322.0,19.9,,1013.9,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-06,24.8,21.8,28.8,4.1,,302.0,20.0,,1014.1,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-07,24.2,21.0,28.8,0.0,,215.0,13.7,,1015.8,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-08,23.1,20.8,27.0,0.8,,123.0,32.6,,1018.2,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-09,23.6,20.8,26.6,0.0,,112.0,32.0,,1018.8,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-10,23.9,21.6,26.8,0.5,,105.0,33.7,,1018.5,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-11,23.9,21.7,27.0,0.0,,91.0,35.7,,1020.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-12,24.0,21.4,27.1,0.5,,90.0,32.4,,1021.5,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-13,26.2,24.1,28.8,1.8,,85.0,32.2,,1021.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-14,23.8,21.6,27.1,0.0,,76.0,32.1,,1020.7,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-15,24.7,22.2,28.4,0.0,,69.0,27.9,,1018.4,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-16,24.3,22.2,27.9,0.0,,80.0,32.9,,1017.7,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-17,23.8,20.8,26.6,0.5,,88.0,40.2,,1017.1,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-18,23.8,22.4,27.0,3.0,,83.0,37.4,,1015.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-19,22.2,21.1,25.0,50.8,,84.0,46.6,,1014.7,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-20,23.5,22.4,24.1,74.2,,74.0,48.1,,1011.0,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-21,24.4,22.2,27.6,0.3,,33.0,31.1,,1008.4,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-22,24.9,23.2,27.7,15.7,,15.0,31.1,,1008.1,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-23,22.4,20.8,26.9,0.3,,2.0,23.9,,1008.5,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-24,24.9,22.9,27.6,9.7,,355.0,24.6,,1010.2,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-25,24.2,21.2,28.7,0.3,,329.0,22.4,,1006.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-26,22.6,20.1,25.5,7.1,,270.0,18.9,,1004.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-27,23.9,20.3,27.9,0.5,,193.0,17.0,,1005.5,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-28,22.7,21.0,26.9,16.3,,178.0,28.7,,1005.9,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-29,22.1,18.5,25.7,6.4,,245.0,29.5,,1001.8,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-30,22.9,18.5,25.1,2.3,,266.0,42.1,,998.3,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-31,23.7,23.1,23.9,1.5,,254.0,36.0,,1001.9,,93997,"Raoul Island, Kermadec Island",1,2024
2024-01-01,17.3,12.4,21.8,0.0,,226.0,23.6,,1015.3,,NZNS0,Nelson / Monaco,1,2024
2024-01-02,17.0,12.9,21.0,0.0,,243.0,12.9,,1018.0,,NZNS0,Nelson / Monaco,1,2024
2024-01-03,17.8,13.7,21.0,0.0,,10.0,11.4,,1018.7,,NZNS0,Nelson / Monaco,1,2024
2024-01-04,18.3,15.3,21.2,0.0,,46.0,14.7,,1015.0,,NZNS0,Nelson / Monaco,1,2024
2024-01-05,17.8,16.2,19.7,1.1,,9.0,15.5,,1010.7,,NZNS0,Nelson / Monaco,1,2024
2024-01-06,17.2,13.6,20.7,5.7,,32.0,12.8,,1012.7,,NZNS0,Nelson / Monaco,1,2024
2024-01-07,18.2,15.5,21.4,0.0,,283.0,10.9,,1020.9,,NZNS0,Nelson / Monaco,1,2024
2024-01-08,18.9,13.9,22.7,0.0,,30.0,14.4,,1023.8,,NZNS0,Nelson / Monaco,1,2024
2024-01-09,19.3,13.4,23.9,0.0,,279.0,18.3,,1022.8,,NZNS0,Nelson / Monaco,1,2024
2024-01-10,20.1,15.2,23.8,0.0,,355.0,10.9,,1025.8,,NZNS0,Nelson / Monaco,1,2024
2024-01-11,20.1,14.6,24.2,0.0,,37.0,16.2,,1023.2,,NZNS0,Nelson / Monaco,1,2024
2024-01-12,21.6,16.9,26.4,0.0,,342.0,19.6,,1022.6,,NZNS0,Nelson / Monaco,1,2024
2024-01-13,21.0,18.8,23.9,0.0,,3.0,18.0,,1020.7,,NZNS0,Nelson / Monaco,1,2024
2024-01-14,20.5,15.3,24.2,0.7,,38.0,16.3,,1015.7,,NZNS0,Nelson / Monaco,1,2024
2024-01-15,21.0,17.3,26.4,0.0,,210.0,18.7,,1012.9,,NZNS0,Nelson / Monaco,1,2024
2024-01-16,19.2,15.4,24.4,0.0,,35.0,11.9,,1021.6,,NZNS0,Nelson / Monaco,1,2024
2024-01-17,19.2,13.4,23.3,0.2,,29.0,13.6,,1021.6,,NZNS0,Nelson / Monaco,1,2024
2024-01-18,20.3,19.4,21.1,5.3,,48.0,15.4,,1019.1,,NZNS0,Nelson / Monaco,1,2024
2024-01-19,21.3,19.0,23.5,2.8,,44.0,24.1,,1016.1,,NZNS0,Nelson / Monaco,1,2024
2024-01-20,22.7,20.5,25.9,4.7,,24.0,22.5,,1012.4,,NZNS0,Nelson / Monaco,1,2024
2024-01-21,21.3,18.2,25.3,3.5,,57.0,11.0,,1014.0,,NZNS0,Nelson / Monaco,1,2024
2024-01-22,21.6,19.0,25.9,1.8,,1.0,10.2,,1004.9,,NZNS0,Nelson / Monaco,1,2024
2024-01-23,20.2,15.3,23.9,2.3,,224.0,20.9,,995.8,,NZNS0,Nelson / Monaco,1,2024
2024-01-24,15.7,9.5,21.4,0.0,,233.0,16.8,,1009.6,,NZNS0,Nelson / Monaco,1,2024
2024-01-25,16.8,11.1,21.7,0.0,,277.0,12.2,,1014.9,,NZNS0,Nelson / Monaco,1,2024
2024-01-26,16.7,11.3,21.1,0.0,,57.0,12.8,,1010.6,,NZNS0,Nelson / Monaco,1,2024
2024-01-27,21.8,17.8,27.4,5.8,,283.0,26.2,,999.5,,NZNS0,Nelson / Monaco,1,2024
2024-01-28,17.8,13.6,20.8,0.0,,209.0,16.3,,1001.1,,NZNS0,Nelson / Monaco,1,2024
2024-01-29,19.0,15.4,22.6,0.4,,26.0,14.0,,1002.1,,NZNS0,Nelson / Monaco,1,2024
2024-01-30,18.4,13.3,22.1,0.0,,0.0,11.4,,1008.3,,NZNS0,Nelson / Monaco,1,2024
2024-01-31,18.6,14.2,21.9,0.0,,29.0,10.9,,1007.5,,NZNS0,Nelson / Monaco,1,2024
